x,y,z,red,green,blue
134939.284,521773.194,-37.368,,,
134939.211,521773.307,-37.373,,,
134938.19,521771.872,-37.414,,,
134939.398,521773.269,-37.383,,,
134938.811,521771.401,-37.418,,,
134939.825,521772.244,-37.345,,,
134939.11,521771.765,-37.393,,,
134939.108,521772.317,-37.411,,,
134938.912,521771.595,-37.39,,,
134938.517,521772.631,-37.443,,,
134939.074,521772.287,-37.424,,,
134939.306,521771.71,-37.412,,,
134939.55,521772.21,-37.418,,,
134939.23,521771.834,-37.399,,,
134939.785,521773.074,-37.445,,,
134940.372,521772.41,-37.428,,,
134939.33,521771.726,-37.419,,,
134939.6,521772.067,-37.389,,,
134939.199,521773.351,-37.38,,,
134938.937,521772.856,-37.402,,,
134939.942,521772.412,-37.39,,,
134939.212,521772.68,-37.389,,,
134939.284,521771.875,-37.412,,,
134940.503,521772.838,-37.345,,,
134938.178,521772.006,-37.415,,,
134938.982,521773.05,-37.405,,,
134939.413,521772.644,-37.406,,,
134938.688,521772.094,-37.378,,,
134939.651,521771.984,-37.409,,,
134939.521,521772.532,-37.444,,,
134938.272,521772.01,-37.373,,,
134938.968,521772.867,-37.4,,,
134939.576,521772.096,-37.388,,,
134938.704,521771.591,-37.375,,,
134937.893,521772.124,-37.452,,,
134938.466,521771.967,-37.382,,,
134939.687,521772.002,-37.406,,,
134940.553,521772.798,-37.327,,,
134939.613,521772.113,-37.385,,,
134939.254,521771.805,-37.4,,,
134938.822,521771.671,-37.353,,,
134938.511,521772.16,-37.375,,,
134938.675,521771.402,-37.426,,,
134937.937,521772.138,-37.466,,,
134938.605,521771.535,-37.421,,,
134938.876,521771.367,-37.453,,,
134939.06,521772.374,-37.391,,,
134938.607,521772.212,-37.366,,,
134938.921,521772.88,-37.402,,,
134939.185,521772.449,-37.388,,,
134939.618,521772.03,-37.39,,,
134939.543,521772.157,-37.403999999999996,,,
134938.886,521772.939,-37.391,,,
134938.961,521772.827,-37.412,,,
134939.23,521772.643,-37.39,,,
134938.804,521773.07,-37.396,,,
134938.95,521772.903,-37.398,,,
134939.071,521772.972,-37.414,,,
134939.432,521772.685,-37.393,,,
134939.546,521772.76,-37.408,,,
134939.479,521772.88,-37.413,,,
134939.906,521772.454,-37.417,,,
134940.631,521772.797,-37.34,,,
134939.187,521773.35,-37.39,,,
134938.698,521771.643,-37.39,,,
134939.575,521772.648,-37.414,,,
134939.589,521772.143,-37.384,,,
134938.717,521772.118,-37.375,,,
134938.933,521772.926,-37.389,,,
134939.431,521772.608,-37.417,,,
134940.608,521772.781,-37.343,,,
134939.798,521772.912,-37.41,,,
134938.851,521773.057,-37.394,,,
134940.223,521772.498,-37.403999999999996,,,
134939.557,521772.684,-37.413,,,
134939.488,521772.802,-37.391,,,
134939.264,521771.774,-37.400999999999996,,,
134939.533,521772.712,-37.403,,,
134939.464,521772.832,-37.39,,,
134939.995,521772.258,-37.388,,,
134939.89,521772.419,-37.402,,,
134939.182,521773.284,-37.386,,,
134938.801,521772.168,-37.366,,,
134940.084,521772.374,-37.402,,,
134937.942,521772.054,-37.472,,,
134939.062,521771.687,-37.392,,,
134939.911,521772.94,-37.411,,,
134940.342,521772.519,-37.386,,,
134940.259,521772.651,-37.391,,,
134940.154,521773.096,-37.394,,,
134940.58,521772.683,-37.406,,,
134939.758,521772.978,-37.426,,,
134939.453,521771.887,-37.437,,,
134939.435,521771.923,-37.436,,,
134939.084,521772.345,-37.400999999999996,,,
134938.931,521771.559,-37.4,,,
134939.209,521772.421,-37.397,,,
134940.27,521772.439,-37.405,,,
134939.635,521772.007,-37.4,,,
134939.566,521772.126,-37.387,,,
134938.897,521772.908,-37.392,,,
134940.181,521772.562,-37.393,,,
134939.247,521772.62,-37.391,,,
134937.839,521772.083,-37.439,,,
134939.09,521773.027,-37.418,,,
134938.68,521772.308,-37.392,,,
134939.491,521772.597,-37.414,,,
134939.743,521773.003,-37.444,,,
134938.674,521771.491,-37.393,,,
134939.847,521773.035,-37.417,,,
134938.927,521772.244,-37.381,,,
134939.604,521772.671,-37.411,,,
134939.536,521772.791,-37.407,,,
134939.787,521773.001,-37.423,,,
134938.783,521771.725,-37.37,,,
134938.739,521771.531,-37.377,,,
134938.432,521772.026,-37.38,,,
134940.147,521772.697,-37.449,,,
134939.315,521771.84,-37.412,,,
134938.213,521772.023,-37.394,,,
134940.353,521772.489,-37.396,,,
134938.963,521772.547,-37.367,,,
134939.958,521772.928,-37.418,,,
134938.308,521772.073,-37.366,,,
134938.741,521771.654,-37.369,,,
134938.561,521772.226,-37.377,,,
134938.88,521772.257,-37.374,,,
134940.178,521773.068,-37.403999999999996,,,
134939.048,521772.539,-37.363,,,
134939.301,521772.691,-37.373,,,
134939.421,521772.76,-37.38,,,
134939.926,521772.227,-37.367,,,
134939.846,521772.346,-37.373,,,
134939.308,521773.21,-37.365,,,
134939.239,521773.33,-37.361,,,
134939.893,521772.977,-37.409,,,
134940.566,521772.726,-37.385,,,
134938.961,521772.483,-37.39,,,
134940.382,521772.513,-37.402,,,
134939.631,521773.44,-37.43,,,
134938.775,521773.047,-37.399,,,
134940.159,521773.148,-37.381,,,
134939.781,521772.948,-37.418,,,
134940.372,521772.68,-37.391,,,
134940.281,521772.409,-37.415,,,
134940.199,521772.526,-37.394,,,
134939.906,521773.023,-37.405,,,
134940.406,521772.485,-37.411,,,
134940.144,521773.172,-37.39,,,
134940.657,521772.65,-37.421,,,
134940.005,521772.241,-37.407,,,
134938.756,521771.63,-37.36,,,
134939.683,521773.434,-37.427,,,
134938.887,521771.713,-37.356,,,
134938.576,521772.201,-37.369,,,
134938.826,521772.905,-37.397,,,
134938.179,521771.947,-37.400999999999996,,,
134939.588,521773.518,-37.427,,,
134939.106,521771.7,-37.398,,,
134939.17,521772.608,-37.378,,,
134939.217,521771.787,-37.394,,,
134939.337,521771.87,-37.418,,,
134939.329,521773.387,-37.361,,,
134939.023,521772.984,-37.398,,,
134938.835,521771.719,-37.359,,,
134940.313,521772.631,-37.371,,,
134938.777,521772.151,-37.36,,,
134939.161,521772.433,-37.381,,,
134939.582,521772.012,-37.393,,,
134938.85,521772.921,-37.394,,,
134940.37,521772.466,-37.406,,,
134939.207,521772.627,-37.393,,,
134938.976,521772.997,-37.4,,,
134939.402,521772.585,-37.42,,,
134939.03,521772.634,-37.375,,,
134939.527,521772.66,-37.407,,,
134939.458,521772.779,-37.385,,,
134939.876,521772.371,-37.388,,,
134939.228,521773.419,-37.365,,,
134938.202,521771.963,-37.398,,,
134938.408,521771.92,-37.389,,,
134938.697,521772.271,-37.384,,,
134940.329,521772.473,-37.399,,,
134939.683,521772.071,-37.383,,,
134937.859,521772.049,-37.468,,,
134938.3,521772.152,-37.398,,,
134940.237,521772.681,-37.408,,,
134938.284,521772.116,-37.383,,,
134938.715,521771.515,-37.38,,,
134938.403,521772.003,-37.374,,,
134938.827,521771.589,-37.368,,,
134938.953,521771.665,-37.373,,,
134938.647,521772.16,-37.376,,,
134938.717,521771.697,-37.385,,,
134939.603,521772.191,-37.398,,,
134939.062,521772.586,-37.368,,,
134939.307,521772.744,-37.379,,,
134939.142,521771.642,-37.427,,,
134939.939,521772.274,-37.363,,,
134939.5,521771.874,-37.435,,,
134939.326,521773.264,-37.36,,,
134939.481,521771.91,-37.425,,,
134940.674,521772.733,-37.36,,,
134939.19,521772.366,-37.393,,,
134938.672,521768.836,-37.419,,,
134940.162,521768.074,-37.435,,,
134940.079,521768.204,-37.431,,,
134939.55,521769.064,-37.45,,,
134939.952,521768.965,-37.451,,,
134939.488,521769.702,-37.429,,,
134940.346,521768.87,-37.433,,,
134940.27,521768.995,-37.429,,,
134940.472,521768.946,-37.439,,,
134940.383,521769.069,-37.427,,,
134940.103,521770.093,-37.438,,,
134941.212,521769.412,-37.435,,,
134939.954,521770.331,-37.44,,,
134939.188,521768.318,-37.403999999999996,,,
134940.064,521768.783,-37.402,,,
134939.696,521769.917,-37.392,,,
134940.606,521769.287,-37.417,,,
134940.068,521770.151,-37.418,,,
134940.192,521770.226,-37.396,,,
134940.551,521769.933,-37.412,,,
134938.608,521768.647,-37.435,,,
134939.785,521767.846,-37.437,,,
134939.053,521768.755,-37.438,,,
134939.179,521768.83,-37.434,,,
134939.103,521768.956,-37.43,,,
134939.005,521769.395,-37.424,,,
134938.829,521769.389,-37.408,,,
134938.773,521768.791,-37.397,,,
134939.252,521769.811,-37.408,,,
134938.668,521769.236,-37.392,,,
134939.532,521768.412,-37.414,,,
134940.012,521767.981,-37.432,,,
134939.269,521768.889,-37.452,,,
134940.119,521768.061,-37.438,,,
134939.083,521769.453,-37.452,,,
134940.25,521768.13,-37.417,,,
134939.444,521769.165,-37.431,,,
134939.945,521768.626,-37.429,,,
134940.377,521768.207,-37.431,,,
134939.869,521768.751,-37.425,,,
134939.923,521768.941,-37.445,,,
134939.457,521769.691,-37.422,,,
134940.622,521768.365,-37.442,,,
134940.241,521768.972,-37.433,,,
134940.441,521768.935,-37.432,,,
134940.805,521769.16,-37.422,,,
134940.544,521769.849,-37.428,,,
134941.183,521769.388,-37.429,,,
134939.986,521770.269,-37.406,,,
134938.684,521768.733,-37.398,,,
134939.191,521768.202,-37.412,,,
134939.575,521768.604,-37.389,,,
134939.56,521770.052,-37.364,,,
134939.947,521768.839,-37.414,,,
134939.56,521768.435,-37.400999999999996,,,
134939.487,521768.548,-37.407,,,
134939.319,521769.645,-37.406,,,
134938.778,521768.587,-37.438,,,
134938.48,521769.063,-37.424,,,
134939.761,521767.83,-37.439,,,
134939.149,521768.806,-37.428,,,
134939.067,521768.937,-37.424,,,
134939.031,521768.86,-37.414,,,
134940.106,521768.24,-37.418,,,
134940.117,521768.778,-37.408,,,
134939.744,521769.904,-37.399,,,
134939.869,521769.98,-37.396,,,
134939.921,521770.183,-37.415,,,
134940.114,521770.138,-37.407,,,
134940.038,521770.263,-37.394,,,
134940.59,521769.925,-37.400999999999996,,,
134939.698,521768.481,-37.417,,,
134939.622,521768.591,-37.387,,,
134940.609,521769.216,-37.412,,,
134940.729,521769.284,-37.409,,,
134938.892,521769.502,-37.415,,,
134938.969,521769.513,-37.427,,,
134939.383,521769.804,-37.419,,,
134939.754,521768.464,-37.442,,,
134939.992,521768.613,-37.427,,,
134940.425,521768.195,-37.447,,,
134940.124,521768.683,-37.423,,,
134939.967,521768.94,-37.433,,,
134940.669,521768.352,-37.44,,,
134939.512,521769.673,-37.429,,,
134940.593,521768.476,-37.427,,,
134940.294,521768.966,-37.43,,,
134940.488,521768.922,-37.439,,,
134940.407,521769.04,-37.427,,,
134940.338,521769.174,-37.44,,,
134940.733,521769.08,-37.45,,,
134940.583,521769.317,-37.434,,,
134940.858,521769.155,-37.438,,,
134940.246,521770.131,-37.426,,,
134939.951,521768.755,-37.400999999999996,,,
134940.687,521769.214,-37.417,,,
134939.222,521769.846,-37.426,,,
134939.97,521770.307,-37.431,,,
134939.522,521768.623,-37.4,,,
134939.814,521769.997,-37.38,,,
134939.208,521769.663,-37.43,,,
134940.148,521768.16,-37.403,,,
134940.586,521768.302,-37.448,,,
134940.505,521768.42,-37.445,,,
134939.07,521768.208,-37.455,,,
134939.256,521768.154,-37.421,,,
134938.525,521769.063,-37.43,,,
134940.039,521767.447,-37.43,,,
134939.808,521767.817,-37.437,,,
134939.741,521767.938,-37.451,,,
134939.606,521769.993,-37.365,,,
134940.158,521767.528,-37.427,,,
134940.093,521768.807,-37.407,,,
134939.941,521767.887,-37.434,,,
134939.853,521768.011,-37.44,,,
134939.634,521768.382,-37.428,,,
134939.727,521770.062,-37.372,,,
134940.699,521768.376,-37.446,,,
134940.63,521768.495,-37.433,,,
134939.725,521769.94,-37.389,,,
134940.399,521768.865,-37.44,,,
134939.851,521770.016,-37.385,,,
134939.385,521769.597,-37.424,,,
134939.756,521769.83,-37.431,,,
134940.634,521769.31,-37.403999999999996,,,
134940.096,521770.174,-37.405,,,
134940.647,521769.836,-37.403999999999996,,,
134939.127,521768.926,-37.431,,,
134938.631,521768.618,-37.436,,,
134940.574,521769.949,-37.400999999999996,,,
134939.582,521769.076,-37.466,,,
134941.08,521769.418,-37.415,,,
134938.708,521768.705,-37.407,,,
134939.133,521768.291,-37.41,,,
134938.826,521768.785,-37.395,,,
134938.948,521768.856,-37.419,,,
134939.579,521768.399,-37.412,,,
134939.497,521768.516,-37.4,,,
134940.069,521768.7,-37.407,,,
134939.338,521769.609,-37.417,,,
134939.701,521769.848,-37.415,,,
134939.211,521768.978,-37.44,,,
134939.968,521768.597,-37.429,,,
134940.401,521768.178,-37.441,,,
134939.356,521769.574,-37.427,,,
134939.938,521768.917,-37.437,,,
134940.639,521768.328,-37.434,,,
134940.564,521768.453,-37.43,,,
134940.683,521768.535,-37.445,,,
134940.459,521768.899,-37.443,,,
134940.303,521769.143,-37.445,,,
134940.936,521768.688,-37.456,,,
134940.627,521769.18,-37.423,,,
134940.829,521769.131,-37.432,,,
134940.567,521769.82,-37.428,,,
134939.644,521770.611,-37.43,,,
134939.999,521770.33,-37.428,,,
134939.227,521768.13,-37.424,,,
134939.785,521767.801,-37.44,,,
134940.126,521767.517,-37.42,,,
134939.904,521767.869,-37.428,,,
134939.83,521767.995,-37.442,,,
134939.166,521768.783,-37.438,,,
134939.097,521768.903,-37.425,,,
134939.475,521769.655,-37.424,,,
134939.727,521769.807,-37.434,,,
134939.84,521769.881,-37.432,,,
134938.866,521769.407,-37.414,,,
134939.281,521769.834,-37.405,,,
134940.391,521768.119,-37.454,,,
134939.501,521769.285,-37.456,,,
134940.925,521768.628,-37.46,,,
134939.776,521770.142,-37.4,,,
134939.619,521770.04,-37.352,,,
134940.769,521769.097,-37.438,,,
134938.26,521768.803,-37.491,,,
134939.659,521768.61,-37.393,,,
134939.905,521768.768,-37.412,,,
134939.583,521769.977,-37.368,,,
134940.099,521768.724,-37.413,,,
134940.025,521768.837,-37.41,,,
134939.696,521770.051,-37.365,,,
134939.732,521769.859,-37.421,,,
134940.639,521769.227,-37.41,,,
134938.749,521768.774,-37.391,,,
134940.685,521769.422,-37.421,,,
134938.513,521769.137,-37.399,,,
134938.863,521768.849,-37.406,,,
134940.22,521770.172,-37.407,,,
134940.584,521769.873,-37.405,,,
134941.009,521769.459,-37.408,,,
134941.129,521769.528,-37.405,,,
134938.771,521768.668,-37.406,,,
134938.696,521768.794,-37.402,,,
134940.074,521767.418,-37.403,,,
134939.608,521770.07,-37.351,,,
134939.285,521769.75,-37.400999999999996,,,
134939.938,521768.708,-37.405,,,
134939.332,521769.692,-37.402,,,
134940.963,521769.518,-37.407,,,
134939.565,521770.118,-37.387,,,
134939.743,521769.994,-37.375,,,
134939.282,521768.801,-37.466,,,
134939.499,521768.608,-37.411,,,
134939.836,521769.83,-37.463,,,
134939.668,521768.457,-37.411,,,
134939.826,521769.923,-37.411,,,
134940.145,521768.231,-37.407,,,
134939.42,521769.673,-37.417,,,
134940.894,521768.618,-37.463,,,
134940.705,521769.268,-37.412,,,
134939.961,521770.175,-37.413,,,
134941.069,521769.493,-37.402,,,
134941.014,521769.615,-37.406,,,
134939.72,521770.023,-37.375,,,
134938.863,521769.478,-37.418,,,
134939.233,521769.711,-37.416,,,
134939.514,521770.066,-37.393,,,
134940.913,521768.717,-37.464,,,
134939.67,521768.534,-37.397,,,
134938.762,521768.476,-37.465,,,
134938.974,521768.965,-37.455,,,
134939.595,521769.123,-37.462,,,
134939.877,521769.48,-37.466,,,
134940.941,521768.605,-37.47,,,
134939.087,521769.668,-37.464,,,
134939.683,521768.581,-37.393,,,
134940.041,521768.812,-37.400999999999996,,,
134940.656,521769.204,-37.419,,,
134940.045,521770.181,-37.417,,,
134940.707,521769.391,-37.403,,,
134940.168,521770.254,-37.386,,,
134940.952,521769.549,-37.414,,,
134940.899,521768.67,-37.459,,,
134941.026,521768.746,-37.464,,,
134939.594,521769.947,-37.378,,,
134939.309,521769.721,-37.402,,,
134939.695,521768.341,-37.472,,,
134939.116,521769.017,-37.452,,,
134941.03,521768.662,-37.461,,,
134940.027,521768.765,-37.396,,,
134939.66,521769.899,-37.396,,,
134940.694,521769.344,-37.398,,,
134941.063,521769.576,-37.387,,,
134938.734,521769.413,-37.385,,,
134939.963,521770.253,-37.417,,,
134938.704,521769.389,-37.379,,,
134938.772,521768.459,-37.475,,,
134939.888,521767.771,-37.463,,,
134939.559,521770.006,-37.367,,,
134939.685,521770.082,-37.364,,,
134939.791,521769.981,-37.382,,,
134938.755,521768.692,-37.405,,,
134938.523,521769.075,-37.421,,,
134938.874,521768.774,-37.411,,,
134940.064,521767.45,-37.42,,,
134940.164,521767.522,-37.409,,,
134939.0,521768.85,-37.416,,,
134939.556,521768.505,-37.388,,,
134939.922,521768.731,-37.405,,,
134939.988,521768.773,-37.407,,,
134939.613,521769.912,-37.398,,,
134940.647,521769.357,-37.4,,,
134940.716,521769.238,-37.413,,,
134940.109,521770.22,-37.392,,,
134941.087,521769.457,-37.403,,,
134941.017,521769.589,-37.398,,,
134939.705,521768.399,-37.45,,,
134939.375,521769.208,-37.442,,,
134940.388,521768.131,-37.445,,,
134940.551,521768.406,-37.434,,,
134940.252,521768.896,-37.437,,,
134940.816,521769.085,-37.445,,,
134940.74,521769.209,-37.423,,,
134940.003,521770.111,-37.433,,,
134939.797,521769.9,-37.415,,,
134939.017,521769.501,-37.435,,,
134939.188,521769.771,-37.433,,,
134938.843,521769.436,-37.413,,,
134939.697,521770.606,-37.437,,,
134939.338,521769.745,-37.408,,,
134939.599,521769.053,-37.475,,,
134938.714,521768.622,-37.422,,,
134939.333,521768.165,-37.433,,,
134939.265,521768.284,-37.42,,,
134938.953,521768.773,-37.433,,,
134939.892,521767.822,-37.441,,,
134939.816,521767.947,-37.428,,,
134939.084,521768.855,-37.42,,,
134939.586,521768.318,-37.444,,,
134940.87,521768.647,-37.462,,,
134939.925,521768.869,-37.432,,,
134939.463,521769.608,-37.437,,,
134940.303,521769.098,-37.448,,,
134938.68,521768.817,-37.400999999999996,,,
134940.275,521768.238,-37.426,,,
134940.046,521768.594,-37.425,,,
134939.896,521768.846,-37.435,,,
134939.232,521769.634,-37.431,,,
134940.341,521768.953,-37.428,,,
134939.804,521769.819,-37.447,,,
134940.787,521769.062,-37.448,,,
134940.287,521770.125,-37.443,,,
134940.555,521769.954,-37.42,,,
134938.987,521769.477,-37.429,,,
134938.678,521768.605,-37.425,,,
134939.309,521768.149,-37.427,,,
134939.868,521767.806,-37.435,,,
134939.788,521767.924,-37.44,,,
134938.975,521768.952,-37.447,,,
134939.464,521769.266,-37.451,,,
134940.274,521769.075,-37.451,,,
134939.898,521770.212,-37.424,,,
134938.879,521769.454,-37.41,,,
134939.25,521769.688,-37.417,,,
134939.524,521770.035,-37.386,,,
134939.229,521768.896,-37.445,,,
134939.147,521769.028,-37.45,,,
134939.035,521769.465,-37.436,,,
134940.281,521768.02,-37.45,,,
134939.392,521769.171,-37.434,,,
134940.099,521768.59,-37.44,,,
134939.511,521769.253,-37.449,,,
134940.196,521768.986,-37.453,,,
134940.62,521768.571,-37.437,,,
134940.557,521769.222,-37.424,,,
134940.758,521769.173,-37.424,,,
134940.015,521770.081,-37.444,,,
134940.505,521769.858,-37.448,,,
134938.921,521769.39,-37.421,,,
134939.323,521768.885,-37.467,,,
134939.59,521770.016,-37.356,,,
134939.704,521770.091,-37.371,,,
134939.569,521769.029,-37.47,,,
134940.316,521768.172,-37.419,,,
134938.662,521769.318,-37.377,,,
134938.725,521768.592,-37.432,,,
134938.858,521768.662,-37.428,,,
134939.357,521768.136,-37.434,,,
134939.715,521767.844,-37.45,,,
134939.909,521767.799,-37.451,,,
134939.827,521767.916,-37.429,,,
134939.958,521767.999,-37.425,,,
134939.486,521769.579,-37.437,,,
134940.313,521769.066,-37.44,,,
134939.858,521769.38,-37.465,,,
134939.646,521768.562,-37.387,,,
134940.198,521768.226,-37.403999999999996,,,
134940.017,521768.796,-37.403999999999996,,,
134939.399,521769.779,-37.411,,,
134939.649,521769.929,-37.385,,,
134940.676,521769.38,-37.397,,,
134940.139,521770.231,-37.39,,,
134938.903,521769.471,-37.416,,,
134939.278,521769.71,-37.403999999999996,,,
134939.117,521769.004,-37.444,,,
134940.25,521768.009,-37.452,,,
134939.011,521769.448,-37.429,,,
134939.911,521768.822,-37.427,,,
134939.482,521769.229,-37.443,,,
134940.29,521769.05,-37.443,,,
134939.99,521770.064,-37.437,,,
134940.848,521769.231,-37.433,,,
134941.092,521769.388,-37.426,,,
134938.885,521769.372,-37.424,,,
134938.809,521769.497,-37.42,,,
134938.936,521769.574,-37.434,,,
134939.69,521769.999,-37.369,,,
134939.615,521770.125,-37.374,,,
134938.701,521768.576,-37.435,,,
134939.126,521768.161,-37.419,,,
134938.834,521768.646,-37.422,,,
134939.33,521768.1,-37.438,,,
134940.257,521769.111,-37.459,,,
134939.885,521767.783,-37.453,,,
134939.803,521767.9,-37.432,,,
134939.921,521767.981,-37.419,,,
134940.407,521769.13,-37.421,,,
134940.882,521769.172,-37.444,,,
134938.565,521769.131,-37.396,,,
134939.63,521769.964,-37.366,,,
134939.348,521768.844,-37.477,,,
134939.881,521769.351,-37.465,,,
134939.543,521770.03,-37.367,,,
134939.557,521770.078,-37.372,,,
134938.736,521768.517,-37.446,,,
134939.093,521768.222,-37.435,,,
134938.767,521768.738,-37.392,,,
