x,y,z
134940.2,521763.25,-37.461
134940.48,521763.25,-37.471
134940.1,521763.12,-37.475
134940.44,521763.34,-37.477
134941.48,521762.47,-37.464
134941.11,521762.22,-37.474
134940.55,521763.44,-37.443
134941.11,521763.12,-37.441
134941.53,521762.66,-37.429
134940.67,521764.03,-37.433
134941.11,521763.06,-37.445
134940.69,521764.0,-37.443
134941.12,521762.97,-37.469
134941.67,521762.62,-37.478
134940.22,521763.25,-37.468
134940.73,521762.72,-37.465
134941.1,521762.94,-37.472
134941.14,521763.16,-37.465
134941.89,521762.75,-37.456
134940.78,521762.7,-37.462
134940.7,521762.8,-37.477
134941.14,521762.94,-37.479
134941.86,521762.88,-37.467
134940.44,521763.94,-37.399
134940.31,521763.1,-37.482
134940.7,521763.3,-37.462
134941.92,521762.72,-37.465
134940.5,521763.44,-37.439
134940.55,521763.28,-37.455
134940.66,521764.0,-37.437
134940.48,521763.38,-37.435
134940.58,521764.12,-37.433
134942.14,521762.34,-37.476
134942.45,521762.47,-37.504
134942.44,521761.9,-37.499
134942.36,521762.28,-37.505
134942.64,521762.38,-37.509
134941.88,521761.97,-37.501
134942.11,521762.12,-37.494
134941.84,521762.0,-37.491
134942.6,521762.38,-37.502
134942.61,521761.88,-37.453
134943.0,521762.0,-37.458
134942.98,521762.1,-37.461
134942.23,521762.16,-37.485
134942.12,521762.3,-37.471
134942.28,521762.34,-37.468
134942.48,521761.88,-37.479
134942.2,521762.38,-37.479
134942.12,521762.25,-37.475
134942.53,521762.56,-37.485
134942.23,521762.34,-37.463
134942.39,521761.84,-37.497
134942.77,521761.97,-37.456
134942.95,521762.0,-37.451
134942.9,521762.1,-37.448
134941.9,521762.0,-37.506
134942.8,521762.0,-37.443
134942.61,521762.56,-37.452
134942.6,521761.9,-37.47
134942.23,521762.22,-37.481
134942.1,521762.25,-37.488
134942.95,521761.97,-37.445
134942.9,521761.94,-37.449
134941.89,521761.94,-37.51
134942.78,521762.1,-37.474
134942.28,521762.3,-37.47
134942.52,521762.44,-37.493
134942.5,521761.94,-37.493
134942.44,521761.9,-37.49
134942.81,521762.1,-37.471
134942.9,521762.16,-37.471
134942.12,521762.16,-37.48
134942.83,521761.94,-37.444
134943.03,521762.1,-37.458
134942.1,521762.16,-37.483
134942.34,521762.3,-37.486
134942.9,521762.03,-37.444
134942.69,521761.84,-37.433
134942.14,521765.1,-37.408
134942.33,521765.38,-37.416
134942.98,521763.66,-37.491
134943.38,521764.44,-37.461
134943.48,521764.47,-37.461
134941.2,521764.62,-37.479
134942.44,521764.53,-37.464
134942.34,521764.66,-37.472
134942.89,521764.38,-37.467
134942.94,521764.84,-37.476
134941.86,521763.5,-37.479
134942.73,521764.84,-37.453
134942.9,521764.84,-37.462
134940.86,521764.4,-37.487
134942.45,521764.47,-37.477
134942.06,521765.06,-37.405
134942.83,521764.7,-37.476
134941.84,521763.44,-37.484
134942.56,521764.56,-37.473
134942.89,521764.78,-37.466
134940.83,521764.28,-37.408
134942.02,521764.97,-37.407
134942.08,521765.0,-37.409
134943.1,521764.28,-37.444
134942.42,521765.4,-37.434
134943.3,521764.56,-37.457
134943.4,521764.62,-37.444
134940.77,521764.2,-37.445
134941.7,521764.1,-37.422
134941.62,521764.22,-37.436
134941.86,521764.2,-37.452
134941.45,521764.78,-37.435
134941.55,521764.88,-37.45
134942.95,521764.22,-37.465
134942.38,521765.2,-37.451
134942.72,521764.94,-37.476
134941.77,521764.8,-37.423
134943.08,521764.44,-37.47
134942.78,521764.75,-37.456
134942.4,521765.38,-37.428
134940.8,521764.38,-37.448
134941.67,521764.06,-37.425
134941.78,521764.1,-37.434
134941.53,521764.84,-37.426
134942.03,521765.12,-37.43
134942.28,521765.28,-37.423
134942.78,521764.2,-37.503
134940.92,521764.25,-37.422
134940.86,521764.38,-37.445
134941.73,521764.06,-37.422
134941.67,521764.7,-37.456
134941.6,521764.8,-37.433
134941.78,521764.78,-37.433
134941.97,521765.1,-37.428
134942.25,521765.4,-37.453
134940.78,521764.34,-37.441
134941.83,521764.1,-37.441
134941.45,521764.72,-37.449
134941.56,521764.8,-37.427
134943.03,521764.38,-37.45
134942.3,521765.25,-37.434
134940.66,521764.06,-37.432
134941.58,521764.7,-37.433
134942.67,521764.88,-37.474
134943.55,521764.56,-37.46
134940.95,521764.34,-37.468
134942.25,521763.06,-37.467
134941.2,521764.47,-37.471
134942.38,521764.5,-37.47
134942.31,521764.62,-37.476
134941.64,521765.4,-37.471
134942.38,521765.34,-37.414
134942.88,521764.7,-37.483
134943.42,521764.47,-37.454
134943.5,521764.56,-37.453
134941.23,521763.84,-37.476
134941.8,521763.47,-37.486
134942.22,521763.03,-37.479
134941.16,521764.47,-37.473
134940.83,521764.3,-37.414
134942.77,521764.72,-37.478
134943.42,521764.44,-37.468
134941.97,521763.53,-37.471
134942.08,521764.25,-37.479
134941.81,521765.12,-37.489
134942.53,521764.56,-37.468
134941.8,521765.47,-37.468
134942.88,521764.25,-37.475
134941.02,521764.25,-37.461
134943.1,521764.4,-37.462
134942.94,521764.66,-37.509
134942.23,521763.03,-37.471
134941.94,521763.5,-37.474
134943.06,521763.66,-37.479
134942.84,521764.25,-37.487
134942.47,521765.2,-37.445
134943.34,521764.53,-37.446
134941.61,521764.03,-37.448
134941.77,521764.12,-37.424
134941.47,521764.8,-37.424
134941.83,521764.84,-37.426
134941.92,521765.12,-37.448
134941.77,521765.5,-37.44
134943.06,521764.25,-37.438
134942.98,521764.38,-37.453
134941.7,521764.78,-37.43
134942.53,521765.28,-37.436
134940.8,521764.28,-37.408
134940.81,521764.22,-37.421
134941.45,521763.75,-37.45
134940.97,521764.22,-37.438
134941.66,521764.22,-37.432
134941.67,521764.75,-37.423
134941.94,521764.94,-37.422
134941.84,521765.03,-37.44
134941.78,521764.88,-37.437
134942.53,521765.38,-37.429
134942.66,521765.5,-37.432
134943.48,521764.62,-37.449
134940.78,521764.3,-37.416
134941.69,521764.0,-37.456
134941.7,521764.22,-37.43
134941.81,521764.8,-37.43
134941.89,521765.03,-37.438
134942.45,521764.7,-37.446
134943.08,521764.22,-37.447
134940.86,521764.22,-37.419
134941.64,521764.66,-37.45
134941.55,521764.75,-37.413
134942.36,521765.3,-37.418
134942.83,521764.8,-37.449
134942.5,521765.34,-37.424
134942.61,521765.47,-37.438
134940.84,521764.2,-37.431
134940.75,521764.3,-37.428
134941.73,521764.03,-37.433
134942.02,521765.1,-37.416
134942.44,521765.2,-37.449
134942.0,521765.0,-37.415
134942.89,521764.4,-37.484
134943.38,521764.7,-37.46
134943.06,521764.6,-37.524
134941.2,521764.56,-37.457
134941.98,521764.34,-37.452
134941.31,521763.88,-37.467
134942.5,521764.47,-37.485
134942.52,521764.62,-37.462
134943.0,521764.44,-37.466
134941.86,521763.62,-37.506
134942.27,521763.12,-37.463
134943.0,521763.56,-37.478
134941.36,521763.75,-37.466
134943.11,521764.38,-37.454
134943.34,521764.47,-37.45
134940.72,521764.25,-37.443
134940.95,521764.22,-37.431
134941.86,521764.97,-37.435
134942.44,521764.62,-37.441
134942.98,521764.25,-37.452
134942.36,521765.22,-37.441
134942.3,521765.4,-37.432
134941.7,521764.16,-37.407
134940.9,521764.2,-37.426
134942.03,521764.88,-37.421
134941.95,521765.0,-37.426
134942.36,521764.53,-37.469
134941.73,521764.0,-37.454
134941.42,521764.8,-37.444
134942.7,521764.8,-37.467
134942.12,521765.12,-37.407
134942.72,521764.44,-37.545
134940.73,521764.22,-37.444
134941.6,521764.1,-37.426
134941.66,521764.84,-37.437
134941.84,521764.9,-37.421
134941.66,521765.47,-37.44
134941.97,521765.2,-37.459
134942.25,521765.3,-37.423
134943.33,521764.62,-37.45
134941.31,521763.75,-37.467
134941.25,521763.88,-37.482
134941.9,521763.62,-37.477
134941.17,521764.53,-37.469
134942.27,521762.97,-37.463
134942.0,521763.7,-37.476
134941.45,521764.84,-37.449
134942.92,521764.2,-37.477
134942.36,521763.16,-37.471
134941.7,521763.97,-37.476
134942.12,521764.4,-37.467
134942.53,521764.8,-37.495
134943.44,521764.88,-37.528
134941.66,521764.2,-37.418
134942.03,521764.94,-37.417
134942.08,521765.12,-37.419
134941.56,521764.72,-37.414
134942.08,521764.38,-37.461
134942.95,521764.7,-37.496
134943.38,521764.53,-37.435
134941.44,521763.84,-37.446
134941.81,521764.03,-37.445
134942.12,521765.03,-37.404
134941.4,521763.8,-37.439
134941.89,521764.97,-37.433
134942.42,521765.25,-37.425
134942.67,521765.4,-37.454
134941.62,521764.1,-37.427
134941.81,521763.56,-37.505
134941.53,521764.7,-37.427
134943.58,521762.66,-37.487
134944.31,521763.1,-37.448
134944.72,521763.38,-37.461
134944.45,521763.72,-37.435
134945.16,521763.47,-37.436
134945.08,521763.62,-37.459
134943.7,521762.5,-37.453
134944.08,521762.75,-37.433
134943.08,521762.84,-37.468
134943.5,521763.12,-37.452
134943.72,521763.25,-37.438
134944.1,521763.5,-37.445
134944.33,521762.94,-37.458
134944.39,521763.16,-37.458
134943.84,521764.0,-37.433
134943.34,521763.06,-37.456
134944.75,521763.38,-37.467
134945.22,521763.5,-37.439
134944.52,521763.06,-37.466
134944.2,521763.56,-37.451
134944.81,521763.4,-37.442
134944.61,521763.8,-37.455
134945.16,521763.4,-37.449
134943.95,521762.66,-37.464
134944.08,521762.8,-37.428
134944.44,521763.2,-37.462
134942.92,521762.75,-37.447
134944.14,521762.84,-37.422
134943.03,521763.53,-37.478
134944.77,521763.44,-37.472
134944.0,521763.44,-37.473
134943.56,521762.47,-37.482
134943.61,521762.6,-37.454
134943.88,521762.78,-37.469
134943.86,521763.3,-37.47
134943.94,521762.9,-37.485
134943.1,521763.5,-37.478
134944.02,521763.6,-37.47
134943.66,521762.44,-37.469
134943.55,521762.6,-37.485
134943.72,521762.7,-37.476
134945.03,521762.75,-37.494
134944.47,521763.84,-37.417
134943.25,521762.94,-37.489
134944.36,521763.84,-37.422
134944.47,521762.94,-37.459
134943.62,521762.5,-37.467
134944.64,521763.75,-37.466
134943.62,521762.38,-37.494
134943.5,521762.56,-37.498
134943.73,521762.4,-37.468
134942.61,521762.66,-37.474
134942.94,521762.84,-37.467
134943.34,521763.1,-37.471
134943.03,521763.6,-37.475
134943.4,521763.8,-37.473
134943.78,521763.22,-37.455
134945.16,521762.88,-37.505
134943.28,521763.06,-37.468
134943.42,521763.12,-37.465
134943.11,521762.88,-37.483
134944.42,521763.84,-37.41
134944.1,521763.6,-37.446
134944.55,521763.72,-37.439
134945.22,521763.47,-37.452
134945.11,521763.56,-37.424
134944.0,521762.88,-37.447
134944.36,521763.06,-37.441
134944.22,521763.4,-37.47
134943.02,521762.72,-37.453
134943.48,521763.06,-37.447
134943.4,521763.75,-37.469
134943.73,521763.34,-37.439
134945.23,521762.88,-37.491
134944.16,521763.5,-37.441
134944.7,521763.75,-37.482
134944.42,521762.97,-37.452
134944.5,521763.1,-37.456
134944.16,521763.62,-37.45
134944.69,521763.25,-37.442
134944.48,521763.7,-37.436
134944.88,521763.3,-37.427
134943.55,521762.56,-37.478
134943.25,521762.97,-37.477
134943.58,521762.4,-37.496
134943.9,521762.88,-37.471
134944.1,521762.94,-37.447
134943.7,521763.2,-37.471
134943.62,521763.34,-37.466
134944.08,521763.44,-37.45
134944.0,521762.66,-37.452
134944.53,521763.66,-37.443
134943.7,521762.47,-37.456
134944.1,521762.72,-37.433
134944.17,521762.94,-37.441
134943.44,521762.97,-37.448
134943.69,521762.8,-37.525
134944.17,521763.4,-37.464
134944.17,521763.62,-37.45
134944.55,521763.84,-37.439
134944.17,521762.72,-37.437
134943.42,521763.94,-37.474
134944.48,521763.03,-37.461
134944.4,521763.2,-37.456
134944.56,521763.94,-37.486
134944.67,521763.84,-37.476
134945.02,521763.56,-37.457
134944.69,521763.7,-37.487
134943.45,521763.34,-37.521
134944.94,521762.6,-37.482
134943.45,521763.88,-37.456
134944.52,521763.0,-37.47
134944.69,521763.8,-37.478
134942.72,521762.8,-37.511
134943.12,521763.56,-37.479
134943.08,521763.66,-37.476
134943.64,521762.7,-37.481
134944.77,521763.56,-37.527
134944.6,521763.9,-37.477
134943.89,521762.84,-37.474
134943.6,521763.3,-37.469
134943.42,521763.88,-37.46
134944.11,521763.66,-37.451
134943.8,521764.1,-37.449
134944.02,521763.53,-37.456
134944.22,521763.47,-37.466
134944.4,521762.9,-37.456
134942.98,521762.72,-37.456
134942.9,521762.84,-37.47
134944.39,521763.88,-37.436
134943.66,521763.22,-37.464
134943.48,521763.78,-37.462
134944.34,521763.7,-37.453
134944.48,521762.97,-37.466
134944.33,521763.84,-37.443
134944.38,521763.7,-37.44
134944.47,521763.9,-37.448
134944.53,521763.12,-37.462
134944.44,521763.75,-37.425
134943.7,521762.6,-37.447
134943.92,521762.78,-37.449
134944.22,521762.9,-37.439
134943.62,521763.28,-37.47
134943.78,521763.34,-37.447
134944.2,521762.75,-37.435
134944.12,521762.88,-37.431
134943.78,521762.47,-37.451
134944.31,521763.06,-37.452
134945.05,521763.53,-37.44
134944.6,521763.97,-37.49
134943.77,521762.66,-37.468
134943.78,521762.53,-37.438
134944.14,521762.78,-37.426
134942.97,521762.75,-37.446
134943.75,521763.4,-37.453
134943.86,521763.97,-37.444
134944.34,521763.75,-37.438
134944.14,521762.7,-37.44
134944.34,521763.8,-37.426
134944.86,521763.28,-37.423
134945.1,521763.44,-37.443
134944.11,521762.78,-37.421
134944.03,521762.88,-37.444
134944.12,521762.8,-37.426
134943.44,521763.06,-37.449
134943.8,521763.25,-37.442
134944.0,521762.75,-37.438
134944.39,521763.75,-37.418
134944.33,521763.88,-37.45
134944.4,521765.72,-37.483
134944.1,521765.12,-37.461
134944.33,521765.84,-37.444
134944.53,521766.88,-37.388
134943.58,521767.66,-37.411
134943.97,521767.1,-37.407
134943.69,521766.12,-37.408
134944.61,521766.88,-37.383
134942.66,521765.56,-37.417
134942.95,521767.22,-37.46
134942.92,521765.44,-37.429
134942.83,521765.5,-37.411
134942.7,521765.7,-37.46
134943.75,521764.72,-37.419
134943.78,521764.78,-37.421
134943.75,521764.94,-37.441
134943.03,521765.84,-37.421
134943.22,521765.78,-37.452
134943.44,521765.97,-37.443
134943.38,521766.06,-37.45
134943.47,521766.12,-37.44
134943.95,521766.25,-37.439
134943.86,521766.38,-37.436
134944.3,521765.97,-37.456
134944.5,521765.9,-37.438
134944.42,521766.03,-37.443
134944.08,521766.5,-37.459
134944.31,521766.47,-37.429
134944.0,521766.97,-37.441
134943.92,521767.1,-37.429
134942.88,521767.1,-37.447
134944.62,521766.75,-37.373
134944.56,521766.78,-37.394
134942.78,521765.44,-37.428
134942.66,521765.7,-37.472
134942.83,521765.62,-37.449
134943.72,521764.78,-37.417
134943.81,521764.88,-37.431
134943.5,521765.38,-37.443
134942.89,521766.38,-37.45
134943.11,521766.5,-37.445
134944.0,521765.7,-37.455
134943.27,521766.6,-37.457
134943.06,521767.2,-37.465
134943.77,521766.25,-37.449
134943.52,521766.75,-37.45
134944.39,521765.8,-37.442
134944.5,521766.0,-37.423
134944.38,521766.44,-37.445
134944.22,521766.7,-37.447
134943.72,521767.56,-37.418
134942.67,521765.56,-37.418
134942.84,521765.5,-37.403
134943.62,521766.0,-37.402
134943.56,521766.1,-37.399
134942.88,521765.5,-37.409
134942.6,521765.62,-37.446
134942.88,521765.4,-37.415
134943.66,521764.75,-37.432
134942.94,521765.8,-37.448
134943.11,521765.94,-37.448
134943.23,521766.5,-37.438
134943.67,521766.72,-37.461
134944.39,521766.0,-37.447
134944.23,521766.6,-37.416
134943.86,521767.06,-37.462
134942.69,521766.84,-37.439
134943.6,521767.56,-37.426
134943.62,521766.12,-37.402
134944.08,521765.0,-37.443
134943.98,521767.1,-37.408
134943.62,521767.6,-37.413
134944.67,521766.75,-37.371
134942.4,521766.12,-37.478
134943.0,521765.9,-37.419
134944.33,521766.66,-37.424
134943.94,521765.66,-37.471
134942.61,521765.72,-37.493
134942.39,521766.06,-37.473
134943.58,521765.25,-37.483
134943.58,521765.97,-37.398
134944.44,521765.78,-37.458
134944.78,521766.12,-37.469
134942.77,521765.4,-37.441
134943.67,521764.75,-37.43
134943.81,521764.84,-37.425
134943.06,521765.75,-37.444
134942.66,521766.72,-37.475
134943.9,521764.94,-37.449
134943.86,521764.88,-37.438
134943.11,521765.72,-37.443
134943.53,521766.22,-37.466
134943.78,521766.38,-37.468
134943.58,521766.72,-37.448
134943.98,521766.3,-37.431
134944.16,521766.6,-37.439
134944.27,521766.62,-37.412
134943.56,521767.56,-37.438
134943.73,521767.53,-37.428
134943.36,521766.1,-37.458
134943.98,521765.62,-37.451
134943.72,521764.7,-37.431
134943.86,521764.75,-37.437
134943.81,521764.94,-37.445
134943.03,521765.8,-37.434
134942.95,521765.94,-37.43
134943.84,521764.97,-37.46
134944.28,521765.9,-37.451
134943.58,521766.84,-37.449
134944.44,521766.0,-37.435
134944.16,521766.5,-37.435
134944.31,521766.44,-37.45
134943.58,521767.72,-37.433
134943.53,521766.03,-37.406
134942.89,521767.2,-37.449
134943.69,521767.5,-37.434
134943.4,521766.1,-37.447
134943.52,521766.12,-37.42
134944.25,521766.44,-37.444
134944.23,521765.84,-37.458
134944.45,521765.9,-37.422
134943.02,521765.88,-37.42
134944.5,521766.8,-37.395
134944.72,521766.1,-37.457
134942.7,521765.44,-37.443
134942.75,521765.62,-37.435
134942.97,521765.78,-37.449
134942.92,521765.9,-37.443
134944.45,521766.47,-37.439
134944.36,521766.62,-37.425
134943.88,521764.72,-37.448
134942.95,521765.84,-37.426
134943.7,521764.88,-37.439
134944.22,521766.53,-37.42
134942.67,521766.3,-37.494
134943.84,521766.28,-37.434
134944.19,521766.62,-37.436
134942.67,521766.88,-37.439
134942.9,521767.03,-37.449
134943.66,521767.47,-37.438
134943.47,521765.97,-37.433
134943.95,521766.3,-37.426
134944.05,521765.12,-37.482
134944.23,521765.94,-37.462
134944.78,521766.22,-37.473
134943.31,521767.4,-37.454
134944.12,521766.6,-37.451
134944.33,521766.53,-37.425
134943.72,521764.84,-37.422
134944.2,521766.44,-37.446
134944.31,521765.78,-37.458
134942.95,521766.34,-37.456
134943.36,521767.34,-37.465
134943.3,521767.44,-37.462
134944.55,521766.94,-37.393
134942.95,521767.22,-37.443
134944.14,521765.2,-37.482
134944.69,521766.22,-37.47
134943.53,521766.1,-37.402
134943.44,521765.94,-37.455
134944.11,521765.16,-37.485
134944.25,521765.75,-37.472
134943.56,521766.84,-37.457
134944.75,521766.06,-37.467
134942.77,521767.06,-37.483
134943.25,521767.34,-37.47
134943.05,521767.22,-37.455
134944.62,521766.8,-37.378
134943.56,521766.3,-37.503
134943.17,521765.84,-37.431
134942.83,521765.7,-37.464
134943.14,521766.56,-37.457
134944.1,521765.62,-37.464
134943.78,521766.22,-37.45
134943.05,521767.16,-37.442
134943.77,521764.75,-37.416
134944.14,521767.22,-37.461
134943.64,521766.06,-37.398
134944.39,521766.5,-37.423
134944.5,521766.94,-37.413
134944.48,521766.88,-37.399
134944.58,521766.8,-37.381
134942.42,521766.06,-37.47
134942.88,521765.72,-37.468
134943.5,521765.97,-37.411
134943.56,521766.2,-37.413
134942.89,521765.47,-37.41
134943.48,521766.78,-37.458
134944.08,521767.28,-37.48
134944.03,521765.12,-37.491
134943.1,521765.7,-37.456
134943.28,521766.47,-37.464
134944.7,521766.12,-37.456
134942.6,521766.7,-37.49
134943.34,521767.28,-37.478
134943.06,521765.88,-37.427
134944.02,521766.25,-37.452
134944.44,521765.88,-37.426
134943.94,521766.94,-37.438
134942.81,521766.28,-37.406
134943.44,521766.1,-37.443
134942.75,521765.5,-37.417
134942.67,521765.62,-37.431
134942.86,521765.6,-37.432
134943.66,521764.88,-37.459
134943.55,521765.3,-37.445
134943.16,521765.94,-37.454
134942.92,521766.3,-37.442
134943.17,521766.44,-37.445
134943.97,521766.28,-37.436
134942.61,521766.8,-37.446
134944.81,521766.16,-37.475
134942.6,521765.53,-37.432
134944.83,521766.22,-37.479
134943.47,521766.03,-37.427
134943.17,521766.53,-37.439
134942.86,521766.22,-37.444
134943.53,521765.94,-37.422
134943.92,521766.38,-37.433
134944.53,521766.0,-37.439
134944.33,521766.56,-37.421
134944.27,521766.7,-37.444
134942.61,521766.88,-37.432
134943.53,521767.62,-37.445
134943.5,521766.22,-37.495
134942.83,521766.25,-37.407
134943.19,521766.6,-37.462
134943.88,521766.28,-37.423
134944.42,521765.94,-37.422
134944.3,521766.72,-37.44
134944.47,521766.03,-37.431
134943.61,521765.28,-37.471
134944.67,521766.78,-37.367
134944.73,521766.72,-37.395
134944.8,521765.5,-37.466
134945.94,521764.16,-37.425
134944.9,521765.53,-37.439
134944.98,521765.6,-37.429
134946.25,521764.2,-37.449
134945.44,521765.22,-37.446
134944.94,521764.88,-37.428
134945.58,521763.97,-37.495
134944.48,521765.38,-37.447
134944.89,521764.94,-37.444
134945.84,521764.03,-37.438
134945.03,521765.06,-37.446
134945.98,521763.94,-37.463
134945.66,521764.47,-37.439
134946.03,521764.2,-37.425
134944.83,521765.53,-37.444
134945.45,521765.12,-37.46
134944.84,521765.62,-37.455
